@RELATION seismic-bumps

@ATTRIBUTE 'seismic' {'a','b'}
@ATTRIBUTE 'seismoacoustic' {'a','b','c'}
@ATTRIBUTE 'shift' {'N','W'}
@ATTRIBUTE 'genergy' real
@ATTRIBUTE 'gimpuls' real
@ATTRIBUTE 'goenergy' real
@ATTRIBUTE 'goimpuls' real
@ATTRIBUTE 'ghazard' {'a','b','c'}
@ATTRIBUTE 'nbumps' real
@ATTRIBUTE 'nbumps2' real
@ATTRIBUTE 'nbumps3' real
@ATTRIBUTE 'nbumps4' real
@ATTRIBUTE 'nbumps5' real
@ATTRIBUTE 'nbumps6' real
@ATTRIBUTE 'nbumps7' real
@ATTRIBUTE 'nbumps89' real
@ATTRIBUTE 'senergy' real
@ATTRIBUTE 'maxenergy' real
@ATTRIBUTE 'class' {'0','1'}

@DATA
'a','a','W',247620.0,675.0,4.0,25.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,'0'
'a','a','N',13250.0,32.0,-71.0,-79.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',424650.0,1069.0,1.0,7.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6000.0,4000.0,'0'
'a','a','W',102720.0,265.0,-64.0,-66.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2700.0,2000.0,'0'
'a','a','N',44180.0,203.0,-10.0,13.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',25580.0,120.0,-54.0,-53.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','a','W',325750.0,1068.0,50.0,67.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','a','W',368340.0,1325.0,-28.0,-4.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','N',46300.0,197.0,-69.0,-63.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'a','a','W',396530.0,1209.0,-10.0,-13.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','a','W',303610.0,1034.0,-26.0,-21.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',39620.0,195.0,-61.0,-53.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4000.0,4000.0,'0'
'a','a','N',119460.0,269.0,-70.0,-64.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',384230.0,751.0,4.0,6.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9700.0,6000.0,'1'
'a','a','N',414700.0,900.0,69.0,63.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','W',763520.0,2079.0,5.0,36.0,'b',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',1260100.0,2519.0,-12.0,-5.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,600.0,'0'
'a','b','W',1061760.0,1443.0,-3.0,0.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'1'
'b','b','W',1811640.0,1927.0,47.0,41.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40000.0,40000.0,'0'
'b','b','W',814170.0,2082.0,-39.0,27.0,'b',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,1000.0,'0'
'b','b','W',600400.0,1688.0,-54.0,-1.0,'b',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2200.0,2000.0,'1'
'b','a','W',734930.0,2062.0,-29.0,1.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4800.0,4000.0,'0'
'a','a','N',58850.0,236.0,-73.0,-74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',447360.0,1332.0,-37.0,-33.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,8400.0,8000.0,'1'
'b','a','W',993080.0,3023.0,49.0,56.0,'a',3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,70800.0,40000.0,'1'
'b','a','W',557510.0,1946.0,5.0,8.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5800.0,5000.0,'1'
'b','a','W',577770.0,2765.0,27.0,38.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'1'
'b','a','W',320110.0,1844.0,54.0,35.0,'a',2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,20600.0,20000.0,'1'
'a','a','N',65250.0,450.0,-74.0,-70.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','b','N',66800.0,441.0,-34.0,-31.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3170.0,36.0,-88.0,-79.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',110510.0,708.0,-58.0,-58.0,'a',4.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,44200.0,40000.0,'0'
'b','b','W',122410.0,902.0,8.0,9.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3600.0,3000.0,'1'
'b','b','W',36100.0,285.0,-14.0,-19.0,'a',6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,14300.0,9000.0,'1'
'b','a','W',19120.0,194.0,-40.0,-39.0,'a',3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,9300.0,6000.0,'0'
'a','a','N',5180.0,73.0,-74.0,-51.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,'0'
'a','a','N',5550.0,44.0,-31.0,-12.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4300.0,4000.0,'0'
'a','a','N',7040.0,37.0,-8.0,-26.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,5500.0,5000.0,'0'
'a','b','N',2560.0,38.0,-49.0,-14.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1300.0,1000.0,'0'
'a','b','W',26800.0,306.0,-44.0,-26.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,'0'
'a','a','W',28570.0,336.0,3.0,-13.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'b','b','W',13740.0,218.0,-55.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'1'
'b','a','W',44600.0,591.0,64.0,75.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'0'
'a','a','N',1150.0,22.0,-88.0,-73.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,'0'
'a','b','W',33540.0,570.0,-6.0,34.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','b','W',109110.0,417.0,6.0,-54.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,800.0,'0'
'a','b','W',83570.0,488.0,-24.0,-3.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1800.0,1000.0,'0'
'a','a','W',44080.0,339.0,-22.0,11.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3700.0,3000.0,'0'
'a','a','N',6070.0,46.0,14.0,-9.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3000.0,3000.0,'0'
'a','a','W',21240.0,138.0,-50.0,-52.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'0'
'b','a','W',39660.0,325.0,42.0,54.0,'a',5.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,34000.0,30000.0,'0'
'a','a','W',36600.0,341.0,20.0,37.0,'a',3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,13000.0,7000.0,'0'
'a','a','W',27870.0,238.0,-6.0,-5.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',21760.0,250.0,-54.0,-48.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,600.0,400.0,'1'
'b','b','W',65150.0,952.0,25.0,60.0,'a',4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4100.0,2000.0,'0'
'b','a','W',79790.0,1419.0,39.0,80.0,'a',3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,21200.0,20000.0,'0'
'b','b','N',8660.0,205.0,16.0,188.0,'b',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10000.0,10000.0,'0'
'a','a','W',23920.0,359.0,-45.0,-57.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5000.0,5000.0,'0'
'a','b','W',49070.0,587.0,28.0,-20.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2400.0,2000.0,'0'
'a','a','W',118860.0,1122.0,4.0,2.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',11440.0,121.0,-68.0,-37.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'b','a','W',134890.0,1411.0,-10.0,9.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'1'
'b','a','W',186280.0,1921.0,39.0,51.0,'a',3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,72500.0,70000.0,'0'
'b','a','W',117120.0,1095.0,-22.0,-24.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,5700.0,4000.0,'0'
'a','a','N',12490.0,122.0,-59.0,-39.0,'a',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,700.0,'1'
'b','a','N',12380.0,126.0,-56.0,-35.0,'a',1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,70000.0,70000.0,'0'
'b','a','W',254750.0,2932.0,50.0,66.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2000.0,2000.0,'1'
'b','a','W',151210.0,1727.0,-18.0,-12.0,'a',4.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,31800.0,20000.0,'0'
'a','b','W',42840.0,248.0,24.0,5.0,'a',3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4000.0,2000.0,'0'
'a','a','W',8380.0,47.0,-78.0,-85.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6000.0,6000.0,'0'
'a','a','W',13830.0,145.0,-58.0,-51.0,'a',3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3900.0,3000.0,'0'
'a','a','W',39390.0,460.0,27.0,50.0,'a',6.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4800.0,2000.0,'0'
'a','a','N',850.0,6.0,-85.0,-90.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',17910.0,86.0,-85.0,-79.0,'a',4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,12000.0,6000.0,'0'
'a','b','W',239660.0,501.0,60.0,3.0,'a',1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8000.0,8000.0,'0'
'a','b','N',13120.0,19.0,-73.0,-81.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9050.0,17.0,-79.0,-81.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',38800.0,38.0,17.0,-45.0,'a',2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1700.0,1000.0,'0'
'a','a','W',178220.0,371.0,13.0,7.0,'a',2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,400.0,'0'
'a','b','W',140610.0,254.0,-20.0,-17.0,'b',1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,800.0,'0'
'a','b','W',211440.0,403.0,24.0,38.0,'a',4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7300.0,4000.0,'0'
'a','a','W',51950.0,144.0,-44.0,-17.0,'a',2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,'0'
'a','a','W',125340.0,292.0,35.0,62.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',22300.0,55.0,2.0,17.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',3430.0,18.0,-88.0,-74.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6370.0,34.0,-68.0,-39.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',12880.0,62.0,-35.0,12.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',9550.0,24.0,-86.0,-77.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',10100.0,23.0,-82.0,-75.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6910.0,25.0,-85.0,-66.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',5250.0,66.0,-49.0,36.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',19420.0,60.0,98.0,20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',19420.0,60.0,98.0,20.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',8280.0,30.0,-27.0,-25.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',6650.0,27.0,-21.0,-32.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2870.0,22.0,-40.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2910.0,24.0,-5.0,-40.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3720.0,43.0,75.0,8.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3430.0,23.0,27.0,-42.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2820.0,25.0,10.0,-38.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2290.0,29.0,-15.0,-28.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2780.0,19.0,8.0,-52.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',1490.0,10.0,-37.0,-75.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3390.0,13.0,55.0,-68.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',2850.0,10.0,12.0,-75.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3210.0,13.0,-5.0,-68.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',3180.0,11.0,4.0,-72.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','N',4350.0,22.0,48.0,-45.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',8670.0,151.0,-25.0,-58.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','b','N',3110.0,164.0,-73.0,-54.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',15170.0,414.0,-56.0,-54.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',38230.0,835.0,61.0,63.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
'a','a','W',25750.0,494.0,9.0,-3.0,'a',0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,'0'
